date,region,product,sales,quantity,customer_age,rating,is_promotion,revenue,profit,month,quarter,weekday,age_group,sales_category
2026-07-06,Восток,Телефон,864.45,3,57.0,4.3,True,2593.3500000000004,778.0050000000001,7,3,Monday,50+,Medium
2026-07-07,Восток,Планшет,1102.78,5,31.0,3.6,False,5513.9,1654.1699999999998,7,3,Tuesday,26-35,Medium
2026-07-08,Восток,Ноутбук,1035.92,4,61.0,2.4,True,4143.68,1243.104,7,3,Wednesday,50+,Medium
2026-07-09,Север,Планшет,1070.13,6,59.0,3.7,False,6420.780000000001,1926.2340000000002,7,3,Thursday,50+,Medium
2026-07-10,Запад,Ноутбук,1097.84,5,47.0,3.6,True,5489.2,1646.76,7,3,Friday,36-50,Medium
2026-07-11,Север,Монитор,1126.94,5,69.0,4.7,False,5634.700000000001,1690.41,7,3,Saturday,50+,Medium
2026-07-12,Запад,Планшет,1221.94,2,69.0,4.4,True,2443.88,733.164,7,3,Sunday,50+,High
2026-07-13,Север,Телефон,1081.96,5,43.0,3.6,False,5409.8,1622.94,7,3,Monday,36-50,Medium
2026-07-14,Запад,Ноутбук,951.75,3,62.0,2.4,False,2855.25,856.5749999999999,7,3,Tuesday,50+,Medium
2026-07-15,Север,Ноутбук,1134.51,3,46.0,4.1,False,3403.5299999999997,1021.0589999999999,7,3,Wednesday,36-50,Medium
2026-07-16,Восток,Планшет,1379.98,5,36.0,3.3,True,6899.9,2069.97,7,3,Thursday,36-50,High
2026-07-17,Юг,Монитор,973.47,4,64.0,4.9,False,3893.88,1168.164,7,3,Friday,50+,Medium
2026-07-18,Север,Планшет,805.09,3,25.0,2.0,True,2415.27,724.581,7,3,Saturday,18-25,Medium
2026-07-19,Запад,Монитор,1221.42,4,40.0,1.3,True,4885.68,1465.704,7,3,Sunday,36-50,High
2026-07-20,Восток,Монитор,975.92,2,59.0,1.3,False,1951.84,585.5519999999999,7,3,Monday,50+,Medium
2026-07-21,Север,Ноутбук,565.47,6,52.0,3.6,True,3392.82,1017.846,7,3,Tuesday,50+,Low
2026-07-22,Север,Планшет,1169.48,7,48.0,4.8,True,8186.360000000001,2455.908,7,3,Wednesday,36-50,Medium
2026-07-23,Восток,Планшет,892.93,3,52.0,1.0,False,2678.79,803.637,7,3,Thursday,50+,Medium
2026-07-24,Север,Монитор,981.89,5,49.0,3.9,False,4909.45,1472.8349999999998,7,3,Friday,36-50,Medium
2026-07-25,Юг,Планшет,1066.4,4,22.0,3.6,False,4265.6,1279.68,7,3,Saturday,18-25,Medium
2026-07-26,Север,Телефон,1038.1,6,33.0,3.9,True,6228.599999999999,1868.5799999999997,7,3,Sunday,26-35,Medium
2026-07-27,Юг,Телефон,1141.89,6,34.0,2.4,True,6851.34,2055.402,7,3,Monday,26-35,Medium
2026-07-28,Юг,Планшет,912.9,2,49.0,4.3,False,1825.8,547.74,7,3,Tuesday,36-50,Medium
2026-07-29,Восток,Планшет,1102.62,2,55.0,1.2,True,2205.24,661.5719999999999,7,3,Wednesday,50+,Medium
2026-07-30,Север,Монитор,948.09,5,49.0,4.0,False,4740.45,1422.135,7,3,Thursday,36-50,Medium
2026-07-31,Восток,Телефон,1147.76,2,69.0,2.1,True,2295.52,688.656,7,3,Friday,50+,Medium
2026-08-01,Север,Телефон,1123.07,7,37.0,2.9,False,7861.49,2358.4469999999997,8,3,Saturday,36-50,Medium
2026-08-02,Север,Ноутбук,812.91,4,65.0,4.3,False,3251.64,975.492,8,3,Sunday,50+,Medium
2026-08-03,Запад,Монитор,1217.2,5,19.0,2.1,False,6086.0,1825.8,8,3,Monday,18-25,High
2026-08-04,Север,Ноутбук,892.81,7,37.0,1.7,True,6249.67,1874.9009999999998,8,3,Tuesday,36-50,Medium
2026-08-05,Восток,Телефон,1161.61,5,64.0,3.7,False,5808.049999999999,1742.4149999999997,8,3,Wednesday,50+,Medium
2026-08-06,Юг,Монитор,1073.46,7,35.0,3.1,True,7514.22,2254.266,8,3,Thursday,26-35,Medium
2026-08-07,Север,Планшет,1367.64,1,18.0,3.1,False,1367.64,410.29200000000003,8,3,Friday,18-25,High
2026-08-08,Запад,Монитор,955.31,3,46.0,2.0,False,2865.93,859.7789999999999,8,3,Saturday,36-50,Medium
2026-08-09,Восток,Планшет,930.14,4,46.0,1.1,True,3720.56,1116.168,8,3,Sunday,36-50,Medium
2026-08-10,Север,Планшет,996.12,9,36.0,2.6,False,8965.08,2689.524,8,3,Monday,36-50,Medium
2026-08-11,Восток,Монитор,939.36,4,61.0,1.4,False,3757.44,1127.232,8,3,Tuesday,50+,Medium
2026-08-12,Запад,Планшет,1159.99,5,57.0,4.6,False,5799.95,1739.985,8,3,Wednesday,50+,Medium
2026-08-13,Запад,Ноутбук,676.74,6,23.0,1.2,False,4060.44,1218.132,8,3,Thursday,18-25,Low
2026-08-14,Восток,Телефон,789.26,6,61.0,2.7,False,4735.5599999999995,1420.668,8,3,Friday,50+,Low
2026-08-15,Север,Планшет,786.44,3,56.0,1.2,False,2359.32,707.796,8,3,Saturday,50+,Low
2026-08-16,Юг,Ноутбук,1190.06,3,67.0,1.4,False,3570.18,1071.0539999999999,8,3,Sunday,50+,Medium
2026-08-17,Запад,Планшет,1342.12,5,63.0,3.6,False,6710.599999999999,2013.1799999999998,8,3,Monday,50+,High
2026-08-18,Север,Телефон,979.11,7,25.0,3.6,True,6853.77,2056.131,8,3,Tuesday,18-25,Medium
2026-08-19,Север,Ноутбук,966.24,6,41.0,1.1,False,5797.4400000000005,1739.2320000000002,8,3,Wednesday,36-50,Medium
2026-08-20,Юг,Телефон,1014.01,6,37.0,1.0,False,6084.0599999999995,1825.2179999999998,8,3,Thursday,36-50,Medium
2026-08-21,Запад,Телефон,1232.38,4,31.0,1.3,False,4929.52,1478.856,8,3,Friday,26-35,High
2026-08-22,Запад,Ноутбук,814.53,7,22.0,4.1,False,5701.71,1710.513,8,3,Saturday,18-25,Medium
2026-08-23,Север,Ноутбук,1047.67,4,58.0,3.3,False,4190.68,1257.204,8,3,Sunday,50+,Medium
2026-08-24,Север,Ноутбук,1195.04,8,57.0,1.2,False,9560.32,2868.096,8,3,Monday,50+,Medium
2026-08-25,Юг,Монитор,1100.22,5,51.0,3.0,False,5501.1,1650.3300000000002,8,3,Tuesday,50+,Medium
2026-08-26,Юг,Ноутбук,1037.92,5,33.0,3.8,True,5189.6,1556.88,8,3,Wednesday,26-35,Medium
2026-08-27,Запад,Ноутбук,1200.21,4,62.0,4.5,False,4800.84,1440.252,8,3,Thursday,50+,High
2026-08-28,Восток,Ноутбук,459.35,5,24.0,4.7,True,2296.75,689.025,8,3,Friday,18-25,Low
2026-08-29,Запад,Ноутбук,1135.58,2,33.0,2.3,True,2271.16,681.348,8,3,Saturday,26-35,Medium
2026-08-30,Север,Планшет,869.18,3,24.0,1.5,False,2607.54,782.262,8,3,Sunday,18-25,Medium
2026-08-31,Запад,Монитор,633.87,7,44.0,1.9,False,4437.09,1331.127,8,3,Monday,36-50,Low
2026-09-01,Восток,Телефон,1102.24,5,31.0,4.1,False,5511.2,1653.36,9,3,Tuesday,26-35,Medium
2026-09-02,Юг,Ноутбук,1274.73,6,31.0,4.9,False,7648.38,2294.514,9,3,Wednesday,26-35,High
2026-09-03,Восток,Планшет,972.51,7,61.0,2.9,False,6807.57,2042.2709999999997,9,3,Thursday,50+,Medium
2026-09-04,Восток,Планшет,1190.57,2,50.0,2.2,False,2381.14,714.342,9,3,Friday,36-50,Medium
2026-09-05,Восток,Планшет,1322.46,7,50.0,2.7,False,9257.220000000001,2777.166,9,3,Saturday,36-50,High
2026-09-06,Юг,Телефон,1262.98,5,61.0,2.2,True,6314.9,1894.4699999999998,9,3,Sunday,50+,High
2026-09-07,Восток,Ноутбук,1327.99,5,37.0,2.0,True,6639.95,1991.985,9,3,Monday,36-50,High
2026-09-08,Восток,Монитор,1148.43,7,64.0,3.4,False,8039.01,2411.703,9,3,Tuesday,50+,Medium
2026-09-09,Восток,Монитор,1015.09,6,53.0,1.1,False,6090.54,1827.162,9,3,Wednesday,50+,Medium
2026-09-10,Север,Планшет,679.61,5,24.0,2.0,False,3398.05,1019.415,9,3,Thursday,18-25,Low
2026-09-11,Восток,Телефон,950.79,0,49.0,3.6,False,0.0,0.0,9,3,Friday,36-50,Medium
2026-09-12,Юг,Телефон,831.35,7,65.0,1.1,False,5819.45,1745.8349999999998,9,3,Saturday,50+,Medium
2026-09-13,Восток,Телефон,1434.19,5,20.0,1.3,True,7170.950000000001,2151.2850000000003,9,3,Sunday,18-25,High
2026-09-14,Восток,Монитор,964.82,5,56.0,2.2,True,4824.1,1447.23,9,3,Monday,50+,Medium
2026-09-15,Юг,Планшет,1024.64,6,46.0,4.5,False,6147.84,1844.3519999999999,9,3,Tuesday,36-50,Medium
2026-09-16,Восток,Ноутбук,1110.3,8,41.0,4.1,False,8882.4,2664.72,9,3,Wednesday,36-50,Medium
2026-09-17,Юг,Монитор,1008.72,4,39.0,1.1,True,4034.88,1210.464,9,3,Thursday,36-50,Medium
2026-09-18,Восток,Планшет,1339.01,6,23.0,3.0,False,8034.0599999999995,2410.218,9,3,Friday,18-25,High
2026-09-19,Юг,Планшет,875.47,4,65.0,2.1,False,3501.88,1050.564,9,3,Saturday,50+,Medium
2026-09-20,Восток,Ноутбук,1038.92,1,41.0,3.6,False,1038.92,311.676,9,3,Sunday,36-50,Medium
2026-09-21,Восток,Ноутбук,851.51,3,57.0,3.9,True,2554.5299999999997,766.3589999999999,9,3,Monday,50+,Medium
2026-09-22,Север,Ноутбук,736.0,4,40.0,4.5,False,2944.0,883.1999999999999,9,3,Tuesday,36-50,Low
2026-09-23,Север,Телефон,877.65,5,55.0,2.9,True,4388.25,1316.475,9,3,Wednesday,50+,Medium
2026-09-24,Восток,Ноутбук,992.59,4,27.0,5.0,False,3970.36,1191.108,9,3,Thursday,26-35,Medium
2026-09-25,Восток,Планшет,914.14,5,33.0,4.9,False,4570.7,1371.2099999999998,9,3,Friday,26-35,Medium
2026-09-26,Запад,Ноутбук,861.52,2,28.0,4.5,False,1723.04,516.9119999999999,9,3,Saturday,26-35,Medium
